0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.2521985173225403,0.7079685926437378,-5.023208586862893e-07,0.274869829416275,0.634093701839447,-0.0021306455601006746,0.30793967843055725,0.5445079803466797,-0.01666191592812538,0.32940831780433655,0.4766751527786255,-0.03278634324669838,0.34216079115867615,0.423062264919281,-0.04623085632920265,0.31942859292030334,0.5098772048950195,-0.04320989549160004,0.41206875443458557,0.5089695453643799,-0.07181962579488754,0.4071982800960541,0.5524495840072632,-0.08245520293712616,0.3855745196342468,0.5726962685585022,-0.08737414330244064,0.3130463659763336,0.5561782717704773,-0.057004377245903015,0.4177677631378174,0.5600311756134033,-0.07961344718933105,0.40226003527641296,0.5950558185577393,-0.07691352814435959,0.3733496069908142,0.6071740388870239,-0.07674778252840042,0.31411367654800415,0.6108976602554321,-0.07040981948375702,0.41341733932495117,0.6186424493789673,-0.08763281255960464,0.39593085646629333,0.6484510898590088,-0.07421420514583588,0.3686649799346924,0.6533064246177673,-0.06687670946121216,0.32140421867370605,0.6662074327468872,-0.083885557949543,0.4045925736427307,0.6687706112861633,-0.0897858515381813,0.38908857107162476,0.6885004043579102,-0.07766954600811005,0.36340636014938354,0.6903221011161804,-0.07088538259267807,oke
0.25849732756614685,0.6959307193756104,-2.7102666422251787e-07,0.27525654435157776,0.6154153943061829,-0.002079805126413703,0.3054037094116211,0.5257678627967834,-0.013571321964263916,0.32643771171569824,0.45603272318840027,-0.02611515484750271,0.33978012204170227,0.39839011430740356,-0.03539007157087326,0.32616740465164185,0.4998735189437866,-0.03732876852154732,0.4208890199661255,0.5144042372703552,-0.060484036803245544,0.4063214659690857,0.5464617609977722,-0.06662048399448395,0.378573477268219,0.5550475120544434,-0.06866970658302307,0.329704612493515,0.5473185777664185,-0.04874229058623314,0.42503413558006287,0.5659571290016174,-0.06403114646673203,0.40510866045951843,0.5930415391921997,-0.058397214859724045,0.3765901029109955,0.5960343480110168,-0.05656232684850693,0.33604001998901367,0.6043217182159424,-0.05986698344349861,0.42292356491088867,0.6181948184967041,-0.07189463824033737,0.4029744863510132,0.6404091119766235,-0.058462902903556824,0.37697359919548035,0.6424248814582825,-0.05100146308541298,0.3443358540534973,0.6613531112670898,-0.0708598867058754,0.4171687662601471,0.6666125059127808,-0.07526841759681702,0.40541544556617737,0.6819033026695251,-0.06441505253314972,0.38623711466789246,0.6856876015663147,-0.05743956193327904,oke
0.26892951130867004,0.696660578250885,-3.5238596751696605e-07,0.2859571874141693,0.6149135231971741,-0.011314138770103455,0.322796106338501,0.5243803858757019,-0.024016374722123146,0.3442797064781189,0.45436227321624756,-0.03545296564698219,0.35560816526412964,0.3942943215370178,-0.04331319034099579,0.355067640542984,0.5298123359680176,-0.03990062326192856,0.4412103295326233,0.544952392578125,-0.06392791867256165,0.421172559261322,0.5674934983253479,-0.0732191875576973,0.3918473720550537,0.5696278214454651,-0.07743436843156815,0.36142498254776,0.588020920753479,-0.04695052653551102,0.4432390332221985,0.6035418510437012,-0.06094801053404808,0.4194544553756714,0.6180821061134338,-0.05737817659974098,0.39182645082473755,0.6173008680343628,-0.05744364112615585,0.3667622208595276,0.6494446992874146,-0.05451028794050217,0.43699195981025696,0.6585274934768677,-0.06529423594474792,0.4136289656162262,0.6691666841506958,-0.05118371173739433,0.3873715400695801,0.6671456098556519,-0.04391049966216087,0.37150490283966064,0.7078068852424622,-0.06291234493255615,0.42756539583206177,0.7074111104011536,-0.06591534614562988,0.4050203859806061,0.7152764201164246,-0.0521518737077713,0.37939703464508057,0.7153900861740112,-0.04368242248892784,oke
0.2731923460960388,0.7054691314697266,-2.670561514150904e-07,0.2929788827896118,0.6213611960411072,-0.009400651790201664,0.32990336418151855,0.5267137885093689,-0.02460794523358345,0.35332387685775757,0.4547322392463684,-0.03824939206242561,0.3639093339443207,0.3965776562690735,-0.048087988048791885,0.3633895218372345,0.5422956347465515,-0.04402276128530502,0.44917988777160645,0.5649227499961853,-0.06656428426504135,0.42931926250457764,0.5825537443161011,-0.0734943300485611,0.3979227840900421,0.5823987722396851,-0.07544490694999695,0.36661261320114136,0.604341447353363,-0.050796765834093094,0.4491066038608551,0.620503842830658,-0.06344777345657349,0.42567986249923706,0.6316934823989868,-0.057202596217393875,0.3935627341270447,0.6294772028923035,-0.0547235943377018,0.3688119053840637,0.66929030418396,-0.057175327092409134,0.4422244131565094,0.6776615977287292,-0.06479065120220184,0.4178638756275177,0.6863522529602051,-0.04644722864031792,0.38830089569091797,0.6845986247062683,-0.03625547140836716,0.3699357807636261,0.7306188941001892,-0.06406313925981522,0.427762508392334,0.7283403277397156,-0.06454753875732422,0.4046778082847595,0.7340561151504517,-0.04740143194794655,0.37914136052131653,0.7334288954734802,-0.03645534813404083,oke
0.2731224000453949,0.7108314633369446,-2.742052060966671e-07,0.2956250011920929,0.6277180910110474,-0.010047905147075653,0.333156019449234,0.5355024337768555,-0.025921151041984558,0.3552969694137573,0.46320974826812744,-0.040348269045352936,0.36656615138053894,0.40519580245018005,-0.05108711123466492,0.3682902455329895,0.5566294193267822,-0.043978720903396606,0.4522038698196411,0.5797383189201355,-0.0668523982167244,0.4318613111972809,0.5961928963661194,-0.07427839934825897,0.4011242985725403,0.5963116884231567,-0.07647959142923355,0.3707737922668457,0.6200916767120361,-0.05057196319103241,0.45240721106529236,0.6355358958244324,-0.06404079496860504,0.4276372790336609,0.6453192234039307,-0.058088451623916626,0.39500927925109863,0.6424824595451355,-0.055317871272563934,0.3718510866165161,0.6850440502166748,-0.056873153895139694,0.44284313917160034,0.6904985308647156,-0.06484441459178925,0.41800934076309204,0.6975013613700867,-0.04605661705136299,0.3889113962650299,0.6956087350845337,-0.035097457468509674,0.3718472421169281,0.7456691265106201,-0.06371844559907913,0.42855024337768555,0.7378774881362915,-0.06354478746652603,0.4055774509906769,0.7419524192810059,-0.04509509354829788,0.3805987536907196,0.7421612739562988,-0.033072855323553085,oke
0.27535855770111084,0.7120270133018494,-2.2304574542886257e-07,0.29760420322418213,0.626685380935669,-0.01002555899322033,0.3355970084667206,0.5353895425796509,-0.02601516991853714,0.355935275554657,0.46510177850723267,-0.04053613543510437,0.3641645908355713,0.4071284532546997,-0.05128384754061699,0.36834239959716797,0.5519750118255615,-0.044533055275678635,0.45171988010406494,0.5798442959785461,-0.06603565812110901,0.4328487515449524,0.5962873697280884,-0.07204979658126831,0.403315007686615,0.593819260597229,-0.07324057072401047,0.37112846970558167,0.6173391342163086,-0.05081385374069214,0.45351165533065796,0.6375979781150818,-0.06361930072307587,0.42913687229156494,0.6465651988983154,-0.056908782571554184,0.3955879807472229,0.6420703530311584,-0.05324352905154228,0.3723028004169464,0.6836738586425781,-0.05664779245853424,0.44376760721206665,0.690764307975769,-0.06391791999340057,0.41952499747276306,0.6983153223991394,-0.04492570832371712,0.3894492983818054,0.6971545219421387,-0.03358343988656998,0.37213075160980225,0.7448963522911072,-0.06305189430713654,0.4288579225540161,0.7392629384994507,-0.06265558302402496,0.4066106081008911,0.7428551912307739,-0.04421071708202362,0.3810182511806488,0.7431819438934326,-0.03192524239420891,oke
0.27523115277290344,0.7100754976272583,-2.3649069191833405e-07,0.3002053499221802,0.6274544596672058,-0.008494319394230843,0.33850303292274475,0.5356639623641968,-0.02387782372534275,0.3603927195072174,0.464313268661499,-0.03745519742369652,0.3706267476081848,0.4082399606704712,-0.04735937342047691,0.37351658940315247,0.5574367642402649,-0.045309096574783325,0.4563754200935364,0.5890684723854065,-0.06428320705890656,0.4388980567455292,0.6050009727478027,-0.06774468719959259,0.4119088053703308,0.6031575202941895,-0.06781844794750214,0.3753454387187958,0.6222847700119019,-0.05148610845208168,0.4552958011627197,0.643898606300354,-0.061939530074596405,0.4310329556465149,0.6526901721954346,-0.053261302411556244,0.3993431329727173,0.649881899356842,-0.04908182471990585,0.3756910264492035,0.6880533695220947,-0.056720931082963943,0.4456612467765808,0.6965170502662659,-0.06201391667127609,0.4214679002761841,0.7026053071022034,-0.04230585694313049,0.39266353845596313,0.7008395195007324,-0.031283825635910034,0.37501657009124756,0.7489979267120361,-0.06227955222129822,0.4300270080566406,0.7438541054725647,-0.06048597767949104,0.408161461353302,0.7460001707077026,-0.04216661676764488,0.3841615617275238,0.7448080778121948,-0.030534731224179268,oke
0.26738256216049194,0.7180520296096802,-2.686703339804808e-07,0.29356539249420166,0.6349053382873535,-0.008801886811852455,0.33393004536628723,0.5416053533554077,-0.025261947885155678,0.3578438460826874,0.4693286716938019,-0.04011767357587814,0.368991494178772,0.41186392307281494,-0.051222063601017,0.3642178177833557,0.5659990906715393,-0.04789550229907036,0.4485854208469391,0.5959571599960327,-0.06889312714338303,0.42934978008270264,0.6113525032997131,-0.07322376221418381,0.4000823199748993,0.6079651713371277,-0.07343268394470215,0.3636913299560547,0.6294767260551453,-0.05462116003036499,0.4480881690979004,0.6525397896766663,-0.06729408353567123,0.42356637120246887,0.6607944965362549,-0.05976507067680359,0.39066678285598755,0.6550602316856384,-0.056028708815574646,0.36319684982299805,0.6938796639442444,-0.06033957004547119,0.4380176365375519,0.7062907814979553,-0.06711641699075699,0.41332340240478516,0.7111295461654663,-0.047801028937101364,0.3830450773239136,0.7063391804695129,-0.03691468387842178,0.36213886737823486,0.753804624080658,-0.06635202467441559,0.4220438301563263,0.75048828125,-0.06507231295108795,0.3989155888557434,0.7529796361923218,-0.04621472209692001,0.37262171506881714,0.7515064477920532,-0.03425329551100731,oke
0.26826155185699463,0.7168321013450623,-2.3685291239416983e-07,0.29371002316474915,0.6333364248275757,-0.009684313088655472,0.3325654864311218,0.5417966842651367,-0.025562062859535217,0.3539412319660187,0.4718089699745178,-0.03987317159771919,0.36636266112327576,0.4161161184310913,-0.05017835274338722,0.36187490820884705,0.5676534175872803,-0.04674423485994339,0.44616031646728516,0.5960474014282227,-0.06845180690288544,0.4267052710056305,0.6097910404205322,-0.07379288971424103,0.3971049189567566,0.6053639650344849,-0.07441523671150208,0.36226212978363037,0.6326538920402527,-0.05262977257370949,0.44553422927856445,0.6554244756698608,-0.06509069353342056,0.42137131094932556,0.6613986492156982,-0.057330597192049026,0.38912445306777954,0.654905378818512,-0.053458936512470245,0.3615643382072449,0.6973568797111511,-0.05790453404188156,0.434727281332016,0.7073153257369995,-0.06464677304029465,0.4105475842952728,0.7114236354827881,-0.04499996453523636,0.38069453835487366,0.7075281143188477,-0.03360171616077423,0.35993242263793945,0.756842851638794,-0.06365656852722168,0.41903576254844666,0.752837598323822,-0.062258921563625336,0.39689117670059204,0.7534377574920654,-0.04331590607762337,0.37044650316238403,0.7511563897132874,-0.03108133375644684,oke
0.2649913430213928,0.7146799564361572,-2.470488311701047e-07,0.2913474142551422,0.6310434937477112,-0.009823648259043694,0.33147555589675903,0.5405506491661072,-0.026353327557444572,0.35325002670288086,0.46944794058799744,-0.04124933481216431,0.3648095428943634,0.41218504309654236,-0.05209428071975708,0.3612414598464966,0.5657632946968079,-0.048062801361083984,0.4461327791213989,0.5985139012336731,-0.07005598396062851,0.4259597063064575,0.6107293963432312,-0.07514610141515732,0.39581215381622314,0.6036917567253113,-0.07563032954931259,0.3605074882507324,0.631069004535675,-0.054039839655160904,0.4431353211402893,0.6553899645805359,-0.06645078212022781,0.41811177134513855,0.6601701974868774,-0.05822376906871796,0.3857988119125366,0.6528860926628113,-0.05418739840388298,0.3589952886104584,0.6962575316429138,-0.05934921279549599,0.4322744607925415,0.7073951363563538,-0.06617209315299988,0.40763676166534424,0.710337221622467,-0.045999325811862946,0.3775891661643982,0.7058542966842651,-0.034323085099458694,0.35658562183380127,0.7560862302780151,-0.06514357775449753,0.41634464263916016,0.7530500888824463,-0.06385461241006851,0.3937443494796753,0.7532414197921753,-0.04465131089091301,0.3670865297317505,0.7511650323867798,-0.03221403434872627,oke
